dataset_rel,class,key,union_path,lesion_path,lesion_px,union_px,inter_px,iou,frac_lesion_covered,frac_union_inside_lesion,drop,image_path,frac_th,min_inter_px_th
internal/BUS-BRA/benign,benign,bus_0022_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0022_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0022_r_mask.png,4032,14,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0022_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0023_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0023_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0023_l_mask.png,4731,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0023_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0023_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0023_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0023_r_mask.png,3793,2,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0023_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0024_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0024_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0024_l_mask.png,12804,6,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0024_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0024_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0024_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0024_r_mask.png,10194,3,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0024_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0025_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0025_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0025_l_mask.png,1688,2807,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0025_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0025_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0025_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0025_r_mask.png,1587,13,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0025_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0026_s,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0026_s_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0026_s_mask.png,3089,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0026_s.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0028_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0028_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0028_l_mask.png,3477,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0028_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0028_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0028_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0028_r_mask.png,4304,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0028_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0033_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0033_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0033_l_mask.png,1422,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0033_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0033_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0033_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0033_r_mask.png,1623,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0033_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0035_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0035_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0035_l_mask.png,2005,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0035_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0035_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0035_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0035_r_mask.png,2533,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0035_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0036_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0036_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0036_l_mask.png,4941,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0036_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0036_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0036_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0036_r_mask.png,4093,9,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0036_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0038_s,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0038_s_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0038_s_mask.png,3057,860,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0038_s.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0039_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0039_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0039_l_mask.png,3844,5915,26,0.002671,0.006764,0.004396,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0039_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0039_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0039_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0039_r_mask.png,3649,172,30,0.007913,0.008221,0.174419,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0039_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0040_s,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0040_s_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0040_s_mask.png,16683,97,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0040_s.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0042_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0042_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0042_l_mask.png,9234,25,20,0.002165,0.002166,0.8,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0042_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0042_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0042_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0042_r_mask.png,16991,60,19,0.001116,0.001118,0.316667,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0042_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0044_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0044_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0044_l_mask.png,2059,7,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0044_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0044_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0044_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0044_r_mask.png,2580,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0044_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0047_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0047_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0047_l_mask.png,2286,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0047_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0047_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0047_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0047_r_mask.png,2259,276,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0047_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0051_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0051_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0051_l_mask.png,7899,1488,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0051_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0051_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0051_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0051_r_mask.png,6378,59,3,0.000466,0.00047,0.050847,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0051_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0053_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0053_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0053_l_mask.png,18846,249,44,0.00231,0.002335,0.176707,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0053_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0053_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0053_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0053_r_mask.png,18835,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0053_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0054_s,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0054_s_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0054_s_mask.png,6960,1615,89,0.010488,0.012787,0.055108,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0054_s.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0055_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0055_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0055_l_mask.png,7003,304,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0055_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0055_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0055_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0055_r_mask.png,4812,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0055_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0056_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0056_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0056_l_mask.png,7696,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0056_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0056_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0056_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0056_r_mask.png,10126,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0056_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0058_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0058_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0058_l_mask.png,21565,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0058_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0058_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0058_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0058_r_mask.png,14962,2285,11,0.000638,0.000735,0.004814,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0058_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0060_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0060_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0060_l_mask.png,7094,514,39,0.005153,0.005498,0.075875,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0060_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0060_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0060_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0060_r_mask.png,5303,167,67,0.012401,0.012634,0.401198,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0060_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0061_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0061_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0061_l_mask.png,2330,56,15,0.006326,0.006438,0.267857,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0061_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0061_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0061_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0061_r_mask.png,1998,2,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0061_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0062_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0062_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0062_l_mask.png,5825,148,14,0.002349,0.002403,0.094595,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0062_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0062_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0062_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0062_r_mask.png,6067,28,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0062_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0065_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0065_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0065_l_mask.png,4128,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0065_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0065_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0065_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0065_r_mask.png,3172,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0065_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0066_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0066_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0066_l_mask.png,1674,4,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0066_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0066_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0066_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0066_r_mask.png,1835,2217,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0066_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0067_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0067_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0067_l_mask.png,4528,117,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0067_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0067_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0067_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0067_r_mask.png,4657,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0067_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0068_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0068_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0068_l_mask.png,10042,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0068_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0068_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0068_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0068_r_mask.png,9484,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0068_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0069_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0069_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0069_l_mask.png,7138,1012,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0069_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0069_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0069_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0069_r_mask.png,8102,5836,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0069_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0070_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0070_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0070_l_mask.png,4707,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0070_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0070_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0070_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0070_r_mask.png,5963,21,3,0.000502,0.000503,0.142857,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0070_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0071_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0071_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0071_l_mask.png,3367,4,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0071_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0071_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0071_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0071_r_mask.png,3503,2391,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0071_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0072_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0072_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0072_l_mask.png,3954,40,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0072_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0072_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0072_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0072_r_mask.png,3786,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0072_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0073_l,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0073_l_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0073_l_mask.png,24405,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0073_l.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0073_r,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0073_r_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0073_r_mask.png,24794,0,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0073_r.png,0.05,50
internal/BUS-BRA/benign,benign,bus_0074_s,/workspace/ui_dash_union_masks/internal/BUS-BRA/benign/bus_0074_s_ui_dash_union.png,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/masks/bus_0074_s_mask.png,29225,85,0,0.0,0.0,0.0,0,/workspace/breastdataset_NORMALIZED/breastdataset_NORMALIZED/internal/BUS-BRA/benign/images/bus_0074_s.png,0.05,50
