dataset_rel,dash_path,ui_paths,out_path,dash_sum,ui_sum,union_sum,match_type,key
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0122_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0122_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0122_ui_dash_union.png,0,0,0,dash+ui(1),0122
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0121_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0121_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0121_ui_dash_union.png,0,0,0,dash+ui(1),0121
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0120_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0120_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0120_ui_dash_union.png,0,0,0,dash+ui(1),0120
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/012_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/012_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/012_ui_dash_union.png,0,0,0,dash+ui(1),012
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0119_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0119_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0119_ui_dash_union.png,3,0,3,dash+ui(1),0119
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0118_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0118_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0118_ui_dash_union.png,0,0,0,dash+ui(1),0118
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0117_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0117_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0117_ui_dash_union.png,0,0,0,dash+ui(1),0117
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0116_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0116_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0116_ui_dash_union.png,0,0,0,dash+ui(1),0116
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0115_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0115_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0115_ui_dash_union.png,0,0,0,dash+ui(1),0115
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0114_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0114_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0114_ui_dash_union.png,0,0,0,dash+ui(1),0114
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0113_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0113_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0113_ui_dash_union.png,0,0,0,dash+ui(1),0113
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0112_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0112_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0112_ui_dash_union.png,0,0,0,dash+ui(1),0112
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0111_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0111_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0111_ui_dash_union.png,0,0,0,dash+ui(1),0111
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0110_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0110_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0110_ui_dash_union.png,0,0,0,dash+ui(1),0110
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/011_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/011_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/011_ui_dash_union.png,0,0,0,dash+ui(1),011
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0109_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0109_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0109_ui_dash_union.png,0,0,0,dash+ui(1),0109
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0108_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0108_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0108_ui_dash_union.png,0,0,0,dash+ui(1),0108
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0107_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0107_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0107_ui_dash_union.png,0,0,0,dash+ui(1),0107
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0106_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0106_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0106_ui_dash_union.png,0,0,0,dash+ui(1),0106
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0105_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0105_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0105_ui_dash_union.png,0,0,0,dash+ui(1),0105
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0104_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0104_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0104_ui_dash_union.png,0,0,0,dash+ui(1),0104
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0103_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0103_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0103_ui_dash_union.png,0,0,0,dash+ui(1),0103
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0102_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0102_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0102_ui_dash_union.png,0,0,0,dash+ui(1),0102
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/0101_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/0101_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/0101_ui_dash_union.png,0,0,0,dash+ui(1),0101
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/010_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/010_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/010_ui_dash_union.png,0,0,0,dash+ui(1),010
internal/BUS_UC/benign,/workspace/dash_preds_v2/internal/BUS_UC/benign/masks_dashes_pred/01_dash.png,/workspace/ui_masks_all/internal/BUS_UC/benign/ui_masks/01_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS_UC/benign/01_ui_dash_union.png,0,0,0,dash+ui(1),01
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/uncu_006_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/uncu_006_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/uncu_006_ui_dash_union.png,0,8354,8354,dash+ui(1),uncu_006
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/uncu_005_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/uncu_005_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/uncu_005_ui_dash_union.png,603,8492,9095,dash+ui(1),uncu_005
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/uncu_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/uncu_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/uncu_004_ui_dash_union.png,153,8890,8890,dash+ui(1),uncu_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/uncu_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/uncu_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/uncu_003_ui_dash_union.png,1465,10315,11660,dash+ui(1),uncu_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/uncu_002_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/uncu_002_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/uncu_002_ui_dash_union.png,0,9818,9818,dash+ui(1),uncu_002
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_008_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_008_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_008_ui_dash_union.png,23,8430,8453,dash+ui(1),siba_008
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_007_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_007_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_007_ui_dash_union.png,0,8430,8430,dash+ui(1),siba_007
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_006_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_006_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_006_ui_dash_union.png,0,8451,8451,dash+ui(1),siba_006
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_005_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_005_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_005_ui_dash_union.png,0,8381,8381,dash+ui(1),siba_005
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_004_ui_dash_union.png,2737,9246,11983,dash+ui(1),siba_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_003_ui_dash_union.png,0,8314,8314,dash+ui(1),siba_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_002_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_002_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_002_ui_dash_union.png,0,9561,9561,dash+ui(1),siba_002
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_001_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_001_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_001_ui_dash_union.png,0,7827,7827,dash+ui(1),siba_001
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/siba_000_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/siba_000_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/siba_000_ui_dash_union.png,1487,7740,9227,dash+ui(1),siba_000
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/pagy_011_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/pagy_011_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/pagy_011_ui_dash_union.png,23,7827,7850,dash+ui(1),pagy_011
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/pagy_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/pagy_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/pagy_004_ui_dash_union.png,146,8769,8769,dash+ui(1),pagy_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/pagy_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/pagy_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/pagy_003_ui_dash_union.png,516,11249,11765,dash+ui(1),pagy_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/pagy_001_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/pagy_001_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/pagy_001_ui_dash_union.png,1460,9231,10584,dash+ui(1),pagy_001
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_018_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_018_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_018_ui_dash_union.png,0,8343,8343,dash+ui(1),mene_018
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_005_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_005_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_005_ui_dash_union.png,0,19107,19107,dash+ui(1),mene_005
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_004_ui_dash_union.png,0,19020,19020,dash+ui(1),mene_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_003_ui_dash_union.png,0,56961,56961,dash+ui(1),mene_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_002_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_002_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_002_ui_dash_union.png,1149,19503,20652,dash+ui(1),mene_002
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_001_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_001_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_001_ui_dash_union.png,0,19887,19887,dash+ui(1),mene_001
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/mene_000_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/mene_000_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/mene_000_ui_dash_union.png,0,20242,20242,dash+ui(1),mene_000
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_008_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_008_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_008_ui_dash_union.png,830,7740,8570,dash+ui(1),loti_008
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_007_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_007_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_007_ui_dash_union.png,0,8343,8343,dash+ui(1),loti_007
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_006_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_006_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_006_ui_dash_union.png,1443,7829,9272,dash+ui(1),loti_006
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_003_ui_dash_union.png,0,7827,7827,dash+ui(1),loti_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_002_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_002_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_002_ui_dash_union.png,39,19403,19442,dash+ui(1),loti_002
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/loti_001_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/loti_001_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/loti_001_ui_dash_union.png,0,19167,19167,dash+ui(1),loti_001
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_020_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_020_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_020_ui_dash_union.png,56,8672,8728,dash+ui(1),hubl_020
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_019_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_019_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_019_ui_dash_union.png,271,8364,8635,dash+ui(1),hubl_019
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_008_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_008_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_008_ui_dash_union.png,828,8736,9455,dash+ui(1),hubl_008
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_007_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_007_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_007_ui_dash_union.png,205,8677,8814,dash+ui(1),hubl_007
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_006_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_006_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_006_ui_dash_union.png,355,8655,8880,dash+ui(1),hubl_006
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_005_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_005_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_005_ui_dash_union.png,253,8640,8747,dash+ui(1),hubl_005
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_004_ui_dash_union.png,2384,8088,10316,dash+ui(1),hubl_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/hubl_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/hubl_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/hubl_003_ui_dash_union.png,2111,8778,10739,dash+ui(1),hubl_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/fuhi_009_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/fuhi_009_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/fuhi_009_ui_dash_union.png,0,8314,8314,dash+ui(1),fuhi_009
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/fuhi_006_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/fuhi_006_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/fuhi_006_ui_dash_union.png,0,17056,17056,dash+ui(1),fuhi_006
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/fuhi_004_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/fuhi_004_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/fuhi_004_ui_dash_union.png,91,8297,8388,dash+ui(1),fuhi_004
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/fuhi_003_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/fuhi_003_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/fuhi_003_ui_dash_union.png,1479,7740,9219,dash+ui(1),fuhi_003
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/fuhi_000_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/fuhi_000_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/fuhi_000_ui_dash_union.png,1276,7827,9103,dash+ui(1),fuhi_000
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_005_lesion2_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_005_lesion2_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_005_lesion2_ui_dash_union.png,852,9515,10253,dash+ui(1),flka_005_lesion2
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_005_lesion1_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_005_lesion1_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_005_lesion1_ui_dash_union.png,852,9515,10253,dash+ui(1),flka_005_lesion1
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_004_lesion2_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_004_lesion2_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_004_lesion2_ui_dash_union.png,119,8262,8262,dash+ui(1),flka_004_lesion2
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_004_lesion1_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_004_lesion1_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_004_lesion1_ui_dash_union.png,119,8262,8262,dash+ui(1),flka_004_lesion1
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_003_lesion2_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_003_lesion2_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_003_lesion2_ui_dash_union.png,141,8886,8886,dash+ui(1),flka_003_lesion2
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_003_lesion1_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_003_lesion1_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_003_lesion1_ui_dash_union.png,141,8886,8886,dash+ui(1),flka_003_lesion1
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_002_lesion2_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_002_lesion2_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_002_lesion2_ui_dash_union.png,1675,8175,9692,dash+ui(1),flka_002_lesion2
internal/BUS-UCLM/malignant,/workspace/dash_preds_v2/internal/BUS-UCLM/malignant/masks_dashes_pred/flka_002_lesion1_dash.png,/workspace/ui_masks_all/internal/BUS-UCLM/malignant/ui_masks/flka_002_lesion1_ui_mask.png,/workspace/ui_dash_union_masks/internal/BUS-UCLM/malignant/flka_002_lesion1_ui_dash_union.png,1675,8175,9692,dash+ui(1),flka_002_lesion1
